permno,adate,qdate,public_date,bm,TICKER
11170,1991-12-31,1992-03-31,1992-05-31,0.398,CE
11170,1991-12-31,1992-03-31,1992-06-30,0.398,CE
11170,1991-12-31,1992-03-31,1992-07-31,0.398,CE
11170,1991-12-31,1992-06-30,1992-08-31,0.401,CE
11170,1991-12-31,1992-06-30,1992-09-30,0.401,CE
11170,1991-12-31,1992-06-30,1992-10-31,0.401,CE
11170,1991-12-31,1992-09-30,1992-11-30,0.448,CE
11170,1991-12-31,1992-09-30,1992-12-31,0.448,CE
11170,1991-12-31,1992-09-30,1993-01-31,0.448,CE
11170,1992-12-31,1992-12-31,1993-02-28,0.312,CE
11170,1992-12-31,1992-12-31,1993-03-31,0.312,CE
11170,1992-12-31,1992-12-31,1993-04-30,0.312,CE
11170,1992-12-31,1993-03-31,1993-05-31,0.275,CE
11170,1992-12-31,1993-03-31,1993-06-30,0.275,CE
11170,1992-12-31,1993-03-31,1993-07-31,0.275,CE
11170,1992-12-31,1993-06-30,1993-08-31,0.315,CE
11170,1992-12-31,1993-06-30,1993-09-30,0.315,CE
11170,1992-12-31,1993-06-30,1993-10-31,0.315,CE
11170,1992-12-31,1993-09-30,1993-11-30,0.342,CE
11170,1992-12-31,1993-09-30,1993-12-31,0.342,CE
11170,1992-12-31,1993-09-30,1994-01-31,0.342,CE
11170,1993-12-31,1993-12-31,1994-02-28,0.350,CE
11170,1993-12-31,1993-12-31,1994-03-31,0.350,CE
11170,1993-12-31,1993-12-31,1994-04-30,0.350,CE
11170,1993-12-31,1994-03-31,1994-05-31,0.362,CE
11170,1993-12-31,1994-03-31,1994-06-30,0.362,CE
11170,1993-12-31,1994-03-31,1994-07-31,0.362,CE
11170,1993-12-31,1994-06-30,1994-08-31,0.399,CE
11170,1993-12-31,1994-06-30,1994-09-30,0.399,CE
11170,1993-12-31,1994-06-30,1994-10-31,0.399,CE
11170,1993-12-31,1994-09-30,1994-11-30,0.414,CE
11170,1993-12-31,1994-09-30,1994-12-31,0.414,CE
11170,1993-12-31,1994-09-30,1995-01-31,0.414,CE
11170,1994-12-31,1994-12-31,1995-02-28,0.415,CE
11170,1994-12-31,1994-12-31,1995-03-31,0.415,CE
11170,1994-12-31,1994-12-31,1995-04-30,0.415,CE
11170,1994-12-31,1995-03-31,1995-05-31,0.881,CE
11170,1994-12-31,1995-03-31,1995-06-30,0.881,CE
11170,1994-12-31,1995-03-31,1995-07-31,0.881,CE
11170,1994-12-31,1995-06-30,1995-08-31,0.878,CE
11170,1994-12-31,1995-06-30,1995-09-30,0.878,CE
11170,1994-12-31,1995-06-30,1995-10-31,0.878,CE
11170,1994-12-31,1995-09-30,1995-11-30,0.739,CE
11170,1994-12-31,1995-09-30,1995-12-31,0.739,CE
11170,1994-12-31,1995-09-30,1996-01-31,0.739,CE
11170,1995-12-31,1995-12-31,1996-02-29,0.781,CE
11170,1995-12-31,1995-12-31,1996-03-31,0.781,CE
11170,1995-12-31,1995-12-31,1996-04-30,0.781,CE
11170,1995-12-31,1996-03-31,1996-05-31,0.576,CE
11170,1995-12-31,1996-03-31,1996-06-30,0.576,CE
11170,1995-12-31,1996-03-31,1996-07-31,0.576,CE
11170,1995-12-31,1996-06-30,1996-08-31,0.619,CE
11170,1995-12-31,1996-06-30,1996-09-30,0.619,CE
11170,1995-12-31,1996-06-30,1996-10-31,0.619,CE
11170,1995-12-31,1996-09-30,1996-11-30,0.584,CE
11170,1995-12-31,1996-09-30,1996-12-31,0.584,CE
11170,1995-12-31,1996-09-30,1997-01-31,0.584,CE
11170,1996-12-31,1996-12-31,1997-02-28,0.633,CE
11170,1996-12-31,1996-12-31,1997-03-31,0.633,CE
11170,1996-12-31,1996-12-31,1997-04-30,0.633,CE
11170,1996-12-31,1997-03-31,1997-05-31,0.570,CE
11170,1996-12-31,1997-03-31,1997-06-30,0.570,CE
11170,1996-12-31,1997-03-31,1997-07-31,0.570,CE
11170,1996-12-31,1997-06-30,1997-08-31,0.515,CE
11170,1996-12-31,1997-06-30,1997-09-30,0.515,CE
11170,1996-12-31,1997-06-30,1997-10-31,0.515,CE
11170,1996-12-31,1997-09-30,1997-11-30,0.548,CE
11170,1996-12-31,1997-09-30,1997-12-31,0.548,CE
11170,1996-12-31,1997-09-30,1998-01-31,0.548,CE
11170,1997-12-31,1997-12-31,1998-02-28,0.825,CE
11170,1997-12-31,1997-12-31,1998-03-31,0.825,CE
11170,1997-12-31,1997-12-31,1998-04-30,0.825,CE
11170,1997-12-31,1998-03-31,1998-05-31,0.765,CE
11170,1997-12-31,1998-03-31,1998-06-30,0.765,CE
11170,1997-12-31,1998-03-31,1998-07-31,0.765,CE
11170,1997-12-31,1998-06-30,1998-08-31,0.737,CE
11170,1997-12-31,1998-06-30,1998-09-30,0.737,CE
11170,1997-12-31,1998-06-30,1998-10-31,0.737,CE
11170,1997-12-31,1998-09-30,1998-11-30,0.886,CE
11170,1997-12-31,1998-09-30,1998-12-31,0.886,CE
11170,1997-12-31,1998-09-30,1999-01-31,0.886,CE
11170,1998-12-31,1998-12-31,1999-02-28,0.663,CE
11170,1998-12-31,1998-12-31,1999-03-31,0.663,CE
11170,1998-12-31,1998-12-31,1999-04-30,0.663,CE
11170,1998-12-31,1999-03-31,1999-05-31,1.076,MEC
11170,1998-12-31,1999-03-31,1999-06-30,1.076,MEC
11170,1998-12-31,1999-03-31,1999-07-31,1.076,MEC
11170,1998-12-31,1999-06-30,1999-08-31,0.816,MEC
11170,1998-12-31,1999-06-30,1999-09-30,0.816,MEC
11170,1998-12-31,1999-06-30,1999-10-31,0.816,MEC
11170,1998-12-31,1999-09-30,1999-11-30,1.048,MEC
11170,1998-12-31,1999-09-30,1999-12-31,1.048,MEC
11170,1998-12-31,1999-09-30,2000-01-31,1.048,MEC
11170,1999-12-31,1999-12-31,2000-02-29,0.940,MEC
11170,1999-12-31,1999-12-31,2000-03-31,0.940,MEC
11404,1978-12-31,1979-09-30,1980-01-31,2.100,ED
11404,1979-12-31,1979-12-31,1980-02-29,2.057,ED
11404,1979-12-31,1979-12-31,1980-03-31,2.057,ED
11404,1979-12-31,1979-12-31,1980-04-30,2.057,ED
11404,1979-12-31,1980-03-31,1980-05-31,2.369,ED
11404,1979-12-31,1980-03-31,1980-06-30,2.369,ED
11404,1979-12-31,1980-03-31,1980-07-31,2.369,ED
11404,1979-12-31,1980-06-30,1980-08-31,1.975,ED
11404,1979-12-31,1980-06-30,1980-09-30,1.975,ED
11404,1979-12-31,1980-06-30,1980-10-31,1.975,ED
11404,1979-12-31,1980-09-30,1980-11-30,2.181,ED
11404,1979-12-31,1980-09-30,1980-12-31,2.181,ED
11404,1979-12-31,1980-09-30,1981-01-31,2.181,ED
11404,1980-12-31,1980-12-31,1981-02-28,2.133,ED
11404,1980-12-31,1980-12-31,1981-03-31,2.133,ED
11404,1980-12-31,1980-12-31,1981-04-30,2.133,ED
11404,1980-12-31,1981-03-31,1981-05-31,2.007,ED
11404,1980-12-31,1981-03-31,1981-06-30,2.007,ED
11404,1980-12-31,1981-03-31,1981-07-31,2.007,ED
11404,1980-12-31,1981-06-30,1981-08-31,1.875,ED
11404,1980-12-31,1981-06-30,1981-09-30,1.875,ED
11404,1980-12-31,1981-06-30,1981-10-31,1.875,ED
11404,1980-12-31,1981-09-30,1981-11-30,1.939,ED
11404,1980-12-31,1981-09-30,1981-12-31,1.939,ED
11404,1980-12-31,1981-09-30,1982-01-31,1.939,ED
11404,1981-12-31,1981-12-31,1982-02-28,1.759,ED
11404,1981-12-31,1981-12-31,1982-03-31,1.759,ED
11404,1981-12-31,1981-12-31,1982-04-30,1.759,ED
11404,1981-12-31,1982-03-31,1982-05-31,1.660,ED
11404,1981-12-31,1982-03-31,1982-06-30,1.660,ED
11404,1981-12-31,1982-03-31,1982-07-31,1.660,ED
11404,1981-12-31,1982-06-30,1982-08-31,1.645,ED
11404,1981-12-31,1982-06-30,1982-09-30,1.645,ED
11404,1981-12-31,1982-06-30,1982-10-31,1.645,ED
11404,1981-12-31,1982-09-30,1982-11-30,1.522,ED
11404,1981-12-31,1982-09-30,1982-12-31,1.522,ED
11404,1981-12-31,1982-09-30,1983-01-31,1.522,ED
11404,1982-12-31,1982-12-31,1983-02-28,1.507,ED
11404,1982-12-31,1982-12-31,1983-03-31,1.507,ED
11404,1982-12-31,1982-12-31,1983-04-30,1.507,ED
11404,1982-12-31,1983-03-31,1983-05-31,1.418,ED
11404,1982-12-31,1983-03-31,1983-06-30,1.418,ED
11404,1982-12-31,1983-03-31,1983-07-31,1.418,ED
11404,1982-12-31,1983-06-30,1983-08-31,1.405,ED
11404,1982-12-31,1983-06-30,1983-09-30,1.405,ED
11404,1982-12-31,1983-06-30,1983-10-31,1.405,ED
11404,1982-12-31,1983-09-30,1983-11-30,1.394,ED
11404,1982-12-31,1983-09-30,1983-12-31,1.394,ED
11404,1982-12-31,1983-09-30,1984-01-31,1.394,ED
11404,1983-12-31,1983-12-31,1984-02-29,1.340,ED
11404,1983-12-31,1983-12-31,1984-03-31,1.340,ED
11404,1983-12-31,1983-12-31,1984-04-30,1.340,ED
11404,1983-12-31,1984-03-31,1984-05-31,1.420,ED
11404,1983-12-31,1984-03-31,1984-06-30,1.420,ED
11404,1983-12-31,1984-03-31,1984-07-31,1.420,ED
11404,1983-12-31,1984-06-30,1984-08-31,1.362,ED
11404,1983-12-31,1984-06-30,1984-09-30,1.362,ED
11404,1983-12-31,1984-06-30,1984-10-31,1.362,ED
11404,1983-12-31,1984-09-30,1984-11-30,1.268,ED
11404,1983-12-31,1984-09-30,1984-12-31,1.268,ED
11404,1983-12-31,1984-09-30,1985-01-31,1.268,ED
11404,1984-12-31,1984-12-31,1985-02-28,1.187,ED
11404,1984-12-31,1984-12-31,1985-03-31,1.187,ED
11404,1984-12-31,1984-12-31,1985-04-30,1.187,ED
11404,1984-12-31,1985-03-31,1985-05-31,1.160,ED
11404,1984-12-31,1985-03-31,1985-06-30,1.160,ED
11404,1984-12-31,1985-03-31,1985-07-31,1.160,ED
11404,1984-12-31,1985-06-30,1985-08-31,1.010,ED
11404,1984-12-31,1985-06-30,1985-09-30,1.010,ED
11404,1984-12-31,1985-06-30,1985-10-31,1.010,ED
11404,1984-12-31,1985-09-30,1985-11-30,1.149,ED
11404,1984-12-31,1985-09-30,1985-12-31,1.149,ED
11404,1984-12-31,1985-09-30,1986-01-31,1.149,ED
11404,1985-12-31,1985-12-31,1986-02-28,0.996,ED
11404,1985-12-31,1985-12-31,1986-03-31,0.996,ED
11404,1985-12-31,1985-12-31,1986-04-30,0.996,ED
11404,1985-12-31,1986-03-31,1986-05-31,0.935,ED
11404,1985-12-31,1986-03-31,1986-06-30,0.935,ED
11404,1985-12-31,1986-03-31,1986-07-31,0.935,ED
11404,1985-12-31,1986-06-30,1986-08-31,0.902,ED
11404,1985-12-31,1986-06-30,1986-09-30,0.902,ED
11404,1985-12-31,1986-06-30,1986-10-31,0.902,ED
11404,1985-12-31,1986-09-30,1986-11-30,0.915,ED
11404,1985-12-31,1986-09-30,1986-12-31,0.915,ED
11404,1985-12-31,1986-09-30,1987-01-31,0.915,ED
11404,1986-12-31,1986-12-31,1987-02-28,0.876,ED
11404,1986-12-31,1986-12-31,1987-03-31,0.876,ED
11404,1986-12-31,1986-12-31,1987-04-30,0.876,ED
11404,1986-12-31,1987-03-31,1987-05-31,0.981,ED
11404,1986-12-31,1987-03-31,1987-06-30,0.981,ED
11404,1986-12-31,1987-03-31,1987-07-31,0.981,ED
11404,1986-12-31,1987-06-30,1987-08-31,0.934,ED
11404,1986-12-31,1987-06-30,1987-09-30,0.934,ED
11404,1986-12-31,1987-06-30,1987-10-31,0.934,ED
11404,1986-12-31,1987-09-30,1987-11-30,0.982,ED
11404,1986-12-31,1987-09-30,1987-12-31,0.982,ED
11404,1986-12-31,1987-09-30,1988-01-31,0.982,ED
11404,1987-12-31,1987-12-31,1988-02-29,1.029,ED
11404,1987-12-31,1987-12-31,1988-03-31,1.029,ED
11404,1987-12-31,1987-12-31,1988-04-30,1.029,ED
11404,1987-12-31,1988-03-31,1988-05-31,1.008,ED
11404,1987-12-31,1988-03-31,1988-06-30,1.008,ED
11404,1987-12-31,1988-03-31,1988-07-31,1.008,ED
11404,1987-12-31,1988-06-30,1988-08-31,0.982,ED
11404,1987-12-31,1988-06-30,1988-09-30,0.982,ED
11404,1987-12-31,1988-06-30,1988-10-31,0.982,ED
11404,1987-12-31,1988-09-30,1988-11-30,1.003,ED
11404,1987-12-31,1988-09-30,1988-12-31,1.003,ED
11404,1987-12-31,1988-09-30,1989-01-31,1.003,ED
11404,1988-12-31,1988-12-31,1989-02-28,0.961,ED
11404,1988-12-31,1988-12-31,1989-03-31,0.961,ED
11404,1988-12-31,1988-12-31,1989-04-30,0.961,ED
11404,1988-12-31,1989-03-31,1989-05-31,0.985,ED
11404,1988-12-31,1989-03-31,1989-06-30,0.985,ED
11404,1988-12-31,1989-03-31,1989-07-31,0.985,ED
11404,1988-12-31,1989-06-30,1989-08-31,0.888,ED
11404,1988-12-31,1989-06-30,1989-09-30,0.888,ED
11404,1988-12-31,1989-06-30,1989-10-31,0.888,ED
11404,1988-12-31,1989-09-30,1989-11-30,0.935,ED
11404,1988-12-31,1989-09-30,1989-12-31,0.935,ED
11404,1988-12-31,1989-09-30,1990-01-31,0.935,ED
11404,1989-12-31,1989-12-31,1990-02-28,0.802,ED
11404,1989-12-31,1989-12-31,1990-03-31,0.802,ED
11404,1989-12-31,1989-12-31,1990-04-30,0.802,ED
11404,1989-12-31,1990-03-31,1990-05-31,0.904,ED
11404,1989-12-31,1990-03-31,1990-06-30,0.904,ED
11404,1989-12-31,1990-03-31,1990-07-31,0.904,ED
11404,1989-12-31,1990-06-30,1990-08-31,0.990,ED
11404,1989-12-31,1990-06-30,1990-09-30,0.990,ED
11404,1989-12-31,1990-06-30,1990-10-31,0.990,ED
11404,1989-12-31,1990-09-30,1990-11-30,1.143,ED
11404,1989-12-31,1990-09-30,1990-12-31,1.143,ED
11404,1989-12-31,1990-09-30,1991-01-31,1.143,ED
11404,1990-12-31,1990-12-31,1991-02-28,1.022,ED
11404,1990-12-31,1990-12-31,1991-03-31,1.022,ED
11404,1990-12-31,1990-12-31,1991-04-30,1.022,ED
11404,1990-12-31,1991-03-31,1991-05-31,0.938,ED
11404,1990-12-31,1991-03-31,1991-06-30,0.938,ED
11404,1990-12-31,1991-03-31,1991-07-31,0.938,ED
11404,1990-12-31,1991-06-30,1991-08-31,0.977,ED
11404,1990-12-31,1991-06-30,1991-09-30,0.977,ED
11404,1990-12-31,1991-06-30,1991-10-31,0.977,ED
11404,1990-12-31,1991-09-30,1991-11-30,0.984,ED
11404,1990-12-31,1991-09-30,1991-12-31,0.984,ED
11404,1990-12-31,1991-09-30,1992-01-31,0.984,ED
11404,1991-12-31,1991-12-31,1992-02-29,0.872,ED
11404,1991-12-31,1991-12-31,1992-03-31,0.872,ED
11404,1991-12-31,1991-12-31,1992-04-30,0.872,ED
11404,1991-12-31,1992-03-31,1992-05-31,0.924,ED
11404,1991-12-31,1992-03-31,1992-06-30,0.924,ED
11404,1991-12-31,1992-03-31,1992-07-31,0.924,ED
11404,1991-12-31,1992-06-30,1992-08-31,0.894,ED
11404,1991-12-31,1992-06-30,1992-09-30,0.894,ED
11404,1991-12-31,1992-06-30,1992-10-31,0.894,ED
11404,1991-12-31,1992-09-30,1992-11-30,0.829,ED
11404,1991-12-31,1992-09-30,1992-12-31,0.829,ED
11404,1991-12-31,1992-09-30,1993-01-31,0.829,ED
11404,1992-12-31,1992-12-31,1993-02-28,0.795,ED
11404,1992-12-31,1992-12-31,1993-03-31,0.795,ED
11404,1992-12-31,1992-12-31,1993-04-30,0.795,ED
11404,1992-12-31,1993-03-31,1993-05-31,0.894,ED
11404,1992-12-31,1993-03-31,1993-06-30,0.894,ED
11404,1992-12-31,1993-03-31,1993-07-31,0.894,ED
11404,1992-12-31,1993-06-30,1993-08-31,0.903,ED
11404,1992-12-31,1993-06-30,1993-09-30,0.903,ED
11404,1992-12-31,1993-06-30,1993-10-31,0.903,ED
11404,1992-12-31,1993-09-30,1993-11-30,0.908,ED
11404,1992-12-31,1993-09-30,1993-12-31,0.908,ED
11404,1992-12-31,1993-09-30,1994-01-31,0.908,ED
11404,1993-12-31,1993-12-31,1994-02-28,1.027,ED
11404,1993-12-31,1993-12-31,1994-03-31,1.027,ED
11404,1993-12-31,1993-12-31,1994-04-30,1.027,ED
11404,1993-12-31,1994-03-31,1994-05-31,1.105,ED
11404,1993-12-31,1994-03-31,1994-06-30,1.105,ED
11404,1993-12-31,1994-03-31,1994-07-31,1.105,ED
11404,1993-12-31,1994-06-30,1994-08-31,1.212,ED
11404,1993-12-31,1994-06-30,1994-09-30,1.212,ED
11404,1993-12-31,1994-06-30,1994-10-31,1.212,ED
11404,1993-12-31,1994-09-30,1994-11-30,1.325,ED
11404,1993-12-31,1994-09-30,1994-12-31,1.325,ED
11404,1993-12-31,1994-09-30,1995-01-31,1.325,ED
11404,1994-12-31,1994-12-31,1995-02-28,1.285,ED
11404,1994-12-31,1994-12-31,1995-03-31,1.285,ED
11404,1994-12-31,1994-12-31,1995-04-30,1.285,ED
11404,1994-12-31,1995-03-31,1995-05-31,1.235,ED
11404,1994-12-31,1995-03-31,1995-06-30,1.235,ED
11404,1994-12-31,1995-03-31,1995-07-31,1.235,ED
11404,1994-12-31,1995-06-30,1995-08-31,1.129,ED
11404,1994-12-31,1995-06-30,1995-09-30,1.129,ED
11404,1994-12-31,1995-06-30,1995-10-31,1.129,ED
11404,1994-12-31,1995-09-30,1995-11-30,1.125,ED
11404,1994-12-31,1995-09-30,1995-12-31,1.125,ED
11404,1994-12-31,1995-09-30,1996-01-31,1.125,ED
11404,1995-12-31,1995-12-31,1996-02-29,1.072,ED
11404,1995-12-31,1995-12-31,1996-03-31,1.072,ED
11404,1995-12-31,1995-12-31,1996-04-30,1.072,ED
11404,1995-12-31,1996-03-31,1996-05-31,1.081,ED
11404,1995-12-31,1996-03-31,1996-06-30,1.081,ED
11404,1995-12-31,1996-03-31,1996-07-31,1.081,ED
11404,1995-12-31,1996-06-30,1996-08-31,1.161,ED
11404,1995-12-31,1996-06-30,1996-09-30,1.161,ED
11404,1995-12-31,1996-06-30,1996-10-31,1.161,ED
11404,1995-12-31,1996-09-30,1996-11-30,1.261,ED
11404,1995-12-31,1996-09-30,1996-12-31,1.261,ED
11404,1995-12-31,1996-09-30,1997-01-31,1.261,ED
11404,1996-12-31,1996-12-31,1997-02-28,1.197,ED
11404,1996-12-31,1996-12-31,1997-03-31,1.197,ED
11404,1996-12-31,1996-12-31,1997-04-30,1.197,ED
11404,1996-12-31,1997-03-31,1997-05-31,1.168,ED
11404,1996-12-31,1997-03-31,1997-06-30,1.168,ED
11404,1996-12-31,1997-03-31,1997-07-31,1.168,ED
11404,1996-12-31,1997-06-30,1997-08-31,1.183,ED
11404,1996-12-31,1997-06-30,1997-09-30,1.183,ED
11404,1996-12-31,1997-06-30,1997-10-31,1.183,ED
11404,1996-12-31,1997-09-30,1997-11-30,1.048,ED
11404,1996-12-31,1997-09-30,1997-12-31,1.048,ED
11404,1996-12-31,1997-09-30,1998-01-31,1.048,ED
11404,1997-12-31,1997-12-31,1998-02-28,0.870,ED
11404,1997-12-31,1997-12-31,1998-03-31,0.870,ED
11404,1997-12-31,1997-12-31,1998-04-30,0.870,ED
11404,1997-12-31,1998-03-31,1998-05-31,0.749,ED
11404,1997-12-31,1998-03-31,1998-06-30,0.749,ED
11404,1997-12-31,1998-03-31,1998-07-31,0.749,ED
11404,1997-12-31,1998-06-30,1998-08-31,0.764,ED
11404,1997-12-31,1998-06-30,1998-09-30,0.764,ED
11404,1997-12-31,1998-06-30,1998-10-31,0.764,ED
11404,1997-12-31,1998-09-30,1998-11-30,0.708,ED
11404,1997-12-31,1998-09-30,1998-12-31,0.708,ED
11404,1997-12-31,1998-09-30,1999-01-31,0.708,ED
11404,1998-12-31,1998-12-31,1999-02-28,0.696,ED
11404,1998-12-31,1998-12-31,1999-03-31,0.696,ED
11404,1998-12-31,1998-12-31,1999-04-30,0.696,ED
11404,1998-12-31,1999-03-31,1999-05-31,0.817,ED
11404,1998-12-31,1999-03-31,1999-06-30,0.817,ED
11404,1998-12-31,1999-03-31,1999-07-31,0.817,ED
11404,1998-12-31,1999-06-30,1999-08-31,0.779,ED
11404,1998-12-31,1999-06-30,1999-09-30,0.779,ED
11404,1998-12-31,1999-06-30,1999-10-31,0.779,ED
11404,1998-12-31,1999-09-30,1999-11-30,0.882,ED
11404,1998-12-31,1999-09-30,1999-12-31,0.882,ED
11404,1998-12-31,1999-09-30,2000-01-31,0.882,ED
11404,1999-12-31,1999-12-31,2000-02-29,1.060,ED
11404,1999-12-31,1999-12-31,2000-03-31,1.060,ED
11404,1999-12-31,1999-12-31,2000-04-30,1.060,ED
11404,1999-12-31,2000-03-31,2000-05-31,1.278,ED
11404,1999-12-31,2000-03-31,2000-06-30,1.278,ED
11404,1999-12-31,2000-03-31,2000-07-31,1.278,ED
11404,1999-12-31,2000-06-30,2000-08-31,1.243,ED
11404,1999-12-31,2000-06-30,2000-09-30,1.243,ED
11404,1999-12-31,2000-06-30,2000-10-31,1.243,ED
11404,1999-12-31,2000-09-30,2000-11-30,1.118,ED
11404,1999-12-31,2000-09-30,2000-12-31,1.118,ED
11404,1999-12-31,2000-09-30,2001-01-31,1.118,ED
11404,2000-12-31,2000-12-31,2001-02-28,0.969,ED
11404,2000-12-31,2000-12-31,2001-03-31,0.969,ED
11404,2000-12-31,2000-12-31,2001-04-30,0.969,ED
11404,2000-12-31,2001-03-31,2001-05-31,1.013,ED
11404,2000-12-31,2001-03-31,2001-06-30,1.013,ED
11404,2000-12-31,2001-03-31,2001-07-31,1.013,ED
11404,2000-12-31,2001-06-30,2001-08-31,0.934,ED
11404,2000-12-31,2001-06-30,2001-09-30,0.934,ED
11404,2000-12-31,2001-06-30,2001-10-31,0.934,ED
11404,2000-12-31,2001-09-30,2001-11-30,0.930,ED
11404,2000-12-31,2001-09-30,2001-12-31,0.930,ED
11404,2000-12-31,2001-09-30,2002-01-31,0.930,ED
11404,2001-12-31,2001-12-31,2002-02-28,0.937,ED
11404,2001-12-31,2001-12-31,2002-03-31,0.937,ED
11404,2001-12-31,2001-12-31,2002-04-30,0.937,ED
11404,2001-12-31,2002-03-31,2002-05-31,0.915,ED
11404,2001-12-31,2002-03-31,2002-06-30,0.915,ED
11404,2001-12-31,2002-03-31,2002-07-31,0.915,ED
11404,2001-12-31,2002-06-30,2002-08-31,0.924,ED
11404,2001-12-31,2002-06-30,2002-09-30,0.924,ED
11404,2001-12-31,2002-06-30,2002-10-31,0.924,ED
11404,2001-12-31,2002-09-30,2002-11-30,0.989,ED
11404,2001-12-31,2002-09-30,2002-12-31,0.989,ED
11404,2001-12-31,2002-09-30,2003-01-31,0.989,ED
11404,2002-12-31,2002-12-31,2003-02-28,0.940,ED
11404,2002-12-31,2002-12-31,2003-03-31,0.940,ED
11404,2002-12-31,2002-12-31,2003-04-30,0.940,ED
11404,2002-12-31,2003-03-31,2003-05-31,1.069,ED
11404,2002-12-31,2003-03-31,2003-06-30,1.069,ED
11404,2002-12-31,2003-03-31,2003-07-31,1.069,ED
11404,2002-12-31,2003-06-30,2003-08-31,0.937,ED
11404,2002-12-31,2003-06-30,2003-09-30,0.937,ED
11404,2002-12-31,2003-06-30,2003-10-31,0.937,ED
11404,2002-12-31,2003-09-30,2003-11-30,1.049,ED
11404,2002-12-31,2003-09-30,2003-12-31,1.049,ED
11404,2002-12-31,2003-09-30,2004-01-31,1.049,ED
11404,2003-12-31,2003-12-31,2004-02-29,0.988,ED
11404,2003-12-31,2003-12-31,2004-03-31,0.988,ED
11404,2003-12-31,2003-12-31,2004-04-30,0.988,ED
11404,2003-12-31,2004-03-31,2004-05-31,0.981,ED
11404,2003-12-31,2004-03-31,2004-06-30,0.981,ED
11404,2003-12-31,2004-03-31,2004-07-31,0.981,ED
11404,2003-12-31,2004-06-30,2004-08-31,1.085,ED
11404,2003-12-31,2004-06-30,2004-09-30,1.085,ED
11404,2003-12-31,2004-06-30,2004-10-31,1.085,ED
11404,2003-12-31,2004-09-30,2004-11-30,1.057,ED
11404,2003-12-31,2004-09-30,2004-12-31,1.057,ED
11404,2003-12-31,2004-09-30,2005-01-31,1.057,ED
11404,2004-12-31,2004-12-31,2005-02-28,1.016,ED
11404,2004-12-31,2004-12-31,2005-03-31,1.016,ED
11404,2004-12-31,2004-12-31,2005-04-30,1.016,ED
11404,2004-12-31,2005-03-31,2005-05-31,1.063,ED
11404,2004-12-31,2005-03-31,2005-06-30,1.063,ED
11404,2004-12-31,2005-03-31,2005-07-31,1.063,ED
11404,2004-12-31,2005-06-30,2005-08-31,0.949,ED
11404,2004-12-31,2005-06-30,2005-09-30,0.949,ED
11404,2004-12-31,2005-06-30,2005-10-31,0.949,ED
11404,2004-12-31,2005-09-30,2005-11-30,0.938,ED
11404,2004-12-31,2005-09-30,2005-12-31,0.938,ED
11404,2004-12-31,2005-09-30,2006-01-31,0.938,ED
11404,2005-12-31,2005-12-31,2006-02-28,0.972,ED
11404,2005-12-31,2005-12-31,2006-03-31,0.972,ED
11404,2005-12-31,2005-12-31,2006-04-30,0.972,ED
11404,2005-12-31,2006-03-31,2006-05-31,1.037,ED
11404,2005-12-31,2006-03-31,2006-06-30,1.037,ED
11404,2005-12-31,2006-03-31,2006-07-31,1.037,ED
11404,2005-12-31,2006-06-30,2006-08-31,1.014,ED
11404,2005-12-31,2006-06-30,2006-09-30,1.014,ED
11404,2005-12-31,2006-06-30,2006-10-31,1.014,ED
11404,2005-12-31,2006-09-30,2006-11-30,1.008,ED
11404,2005-12-31,2006-09-30,2006-12-31,1.008,ED
11404,2005-12-31,2006-09-30,2007-01-31,1.008,ED
11404,2006-12-31,2006-12-31,2007-02-28,0.978,ED
11404,2006-12-31,2006-12-31,2007-03-31,0.978,ED
11404,2006-12-31,2006-12-31,2007-04-30,0.978,ED
11404,2006-12-31,2007-03-31,2007-05-31,0.935,ED
11404,2006-12-31,2007-03-31,2007-06-30,0.935,ED
11404,2006-12-31,2007-03-31,2007-07-31,0.935,ED
11404,2006-12-31,2007-06-30,2007-08-31,1.056,ED
11404,2006-12-31,2007-06-30,2007-09-30,1.056,ED
11404,2006-12-31,2007-06-30,2007-10-31,1.056,ED
11404,2006-12-31,2007-09-30,2007-11-30,1.065,ED
11404,2006-12-31,2007-09-30,2007-12-31,1.065,ED
11404,2006-12-31,2007-09-30,2008-01-31,1.065,ED
11404,2007-12-31,2007-12-31,2008-02-29,1.019,ED
11404,2007-12-31,2007-12-31,2008-03-31,1.019,ED
11404,2007-12-31,2007-12-31,2008-04-30,1.019,ED
11404,2007-12-31,2008-03-31,2008-05-31,1.291,ED
11404,2007-12-31,2008-03-31,2008-06-30,1.291,ED
11404,2007-12-31,2008-03-31,2008-07-31,1.291,ED
11404,2007-12-31,2008-06-30,2008-08-31,1.344,ED
11404,2007-12-31,2008-06-30,2008-09-30,1.344,ED
11404,2007-12-31,2008-06-30,2008-10-31,1.344,ED
11404,2007-12-31,2008-09-30,2008-11-30,1.251,ED
11404,2007-12-31,2008-09-30,2008-12-31,1.251,ED
11404,2007-12-31,2008-09-30,2009-01-31,1.251,ED
11404,2008-12-31,2008-12-31,2009-02-28,1.379,ED
11404,2008-12-31,2008-12-31,2009-03-31,1.379,ED
11404,2008-12-31,2008-12-31,2009-04-30,1.379,ED
11404,2008-12-31,2009-03-31,2009-05-31,1.372,ED
11404,2008-12-31,2009-03-31,2009-06-30,1.372,ED
11404,2008-12-31,2009-03-31,2009-07-31,1.372,ED
